ExperimentMode,Function,Algorithm,Run,RestartIndex,RestartIter,RestartRatio,RestartSigma,RestartInefficiencyScore
full,CEC2017-F1,ARPSO-v4,3,66,5624,0.1799552808159484,1.12492949295622,
full,CEC2017-F1,ARPSO-v4,3,67,5669,0.1787651972321287,0.9838949838296512,
full,CEC2017-F1,ARPSO-v4,3,68,5714,0.1794116066961707,0.8525622153703866,
full,CEC2017-F1,ARPSO-v4,3,69,5759,0.1795268877279826,0.7183728527274935,
full,CEC2017-F1,ARPSO-v4,3,70,5804,0.1798332131051072,0.5845970721606814,
full,CEC2017-F1,ARPSO-v4,3,71,5849,0.1797247818962727,0.4494397879304134,
full,CEC2017-F1,ARPSO-v4,3,72,5894,0.1798666453431158,0.4,
full,CEC2017-F1,ARPSO-v4,3,73,5939,0.1796585053026149,0.4,
full,CEC2017-F1,ARPSO-v4,3,74,5984,0.1797321303290368,0.4,
full,CEC2017-F1,ARPSO-v4,4,1,2699,0.1777281697172875,9.786291972770575,
full,CEC2017-F1,ARPSO-v4,4,2,2744,0.0928869524391168,5.403547209498894,
full,CEC2017-F1,ARPSO-v4,4,3,2789,0.1128958622957809,6.317140825565135,
full,CEC2017-F1,ARPSO-v4,4,4,2834,0.1261040219146622,6.871825755983524,
full,CEC2017-F1,ARPSO-v4,4,5,2879,0.1312957998586272,7.023368954706556,
full,CEC2017-F1,ARPSO-v4,4,6,2924,0.1479316750389133,7.709206417654099,
full,CEC2017-F1,ARPSO-v4,4,7,2969,0.1600667324110822,8.162163425272094,
full,CEC2017-F1,ARPSO-v4,4,8,3014,0.1638411854664601,8.214306568285226,
full,CEC2017-F1,ARPSO-v4,4,9,3059,0.1699449480070344,8.366596696485537,
full,CEC2017-F1,ARPSO-v4,4,10,3104,0.1717305991507943,8.318079954990699,
full,CEC2017-F1,ARPSO-v4,4,11,3149,0.1719869599954501,8.200025686132811,
full,CEC2017-F1,ARPSO-v4,4,12,3194,0.1750233929350981,8.201607198886226,
full,CEC2017-F1,ARPSO-v4,4,13,3239,0.1717920884443413,7.932801581387388,
full,CEC2017-F1,ARPSO-v4,4,14,3284,0.1787069468448906,8.092338887515274,
full,CEC2017-F1,ARPSO-v4,4,15,3329,0.1773411127227069,7.902098108191788,
full,CEC2017-F1,ARPSO-v4,4,16,3374,0.1766280859890657,7.74011656898659,
full,CEC2017-F1,ARPSO-v4,4,17,3419,0.1750997772661971,7.546756644263099,
full,CEC2017-F1,ARPSO-v4,4,18,3464,0.178343991046936,7.541672596263213,
full,CEC2017-F1,ARPSO-v4,4,19,3509,0.1781985585955873,7.402224641076266,
full,CEC2017-F1,ARPSO-v4,4,20,3554,0.1766899802807745,7.211694284224198,
full,CEC2017-F1,ARPSO-v4,4,21,3599,0.1758734891329114,7.04881132371786,
full,CEC2017-F1,ARPSO-v4,4,22,3644,0.1769631971924217,6.956133653888259,
full,CEC2017-F1,ARPSO-v4,4,23,3689,0.1786735642559879,6.884007848969678,
full,CEC2017-F1,ARPSO-v4,4,24,3734,0.1792951095825339,6.771565874380693,
full,CEC2017-F1,ARPSO-v4,4,25,3779,0.1773197871166635,6.569555347414205,
full,CEC2017-F1,ARPSO-v4,4,26,3824,0.1788765330661759,6.488488482730702,
full,CEC2017-F1,ARPSO-v4,4,27,3869,0.1794996873479554,6.374667583845691,
full,CEC2017-F1,ARPSO-v4,4,28,3914,0.1759077811201343,6.124755002276994,
full,CEC2017-F1,ARPSO-v4,4,29,3959,0.1795177159806991,6.105881348439501,
full,CEC2017-F1,ARPSO-v4,4,30,4004,0.1792856367213569,5.964068553873449,
full,CEC2017-F1,ARPSO-v4,4,31,4049,0.178879678137293,5.817359904102807,
full,CEC2017-F1,ARPSO-v4,4,32,4094,0.1793634957844458,5.697295079477904,
full,CEC2017-F1,ARPSO-v4,4,33,4139,0.1796104788832166,5.569782000427503,
full,CEC2017-F1,ARPSO-v4,4,34,4184,0.1795140130601664,5.432335138485164,
full,CEC2017-F1,ARPSO-v4,4,35,4229,0.1766570205555243,5.219838071216146,
full,CEC2017-F1,ARPSO-v4,4,36,4274,0.179829906794906,5.171347879331882,
full,CEC2017-F1,ARPSO-v4,4,37,4319,0.17929353161017,5.022577605576604,
full,CEC2017-F1,ARPSO-v4,4,38,4364,0.1793628434107948,4.889788025850199,
full,CEC2017-F1,ARPSO-v4,4,39,4409,0.1791457159826969,4.749894547744954,
full,CEC2017-F1,ARPSO-v4,4,40,4454,0.1785619805989641,4.601586316058825,
full,CEC2017-F1,ARPSO-v4,4,41,4499,0.1797405452488474,4.494761709617313,
full,CEC2017-F1,ARPSO-v4,4,42,4544,0.179690274193953,4.358793372519036,
full,CEC2017-F1,ARPSO-v4,4,43,4589,0.1788598742749129,4.205969036802964,
full,CEC2017-F1,ARPSO-v4,4,44,4634,0.1795911111261963,4.0870945160694685,
full,CEC2017-F1,ARPSO-v4,4,45,4679,0.1797532978087221,3.955649322695011,
full,CEC2017-F1,ARPSO-v4,4,46,4724,0.1798776405118655,3.823237077758527,
full,CEC2017-F1,ARPSO-v4,4,47,4769,0.179667025819634,3.684313156164231,
full,CEC2017-F1,ARPSO-v4,4,48,4814,0.1792195496730678,3.541362017196489,
full,CEC2017-F1,ARPSO-v4,4,49,4859,0.1795098803866089,3.411972718130983,
full,CEC2017-F1,ARPSO-v4,4,50,4904,0.1794821871653524,3.276822982487761,
full,CEC2017-F1,ARPSO-v4,4,51,4949,0.1796687470051257,3.1451731856137366,
full,CEC2017-F1,ARPSO-v4,4,52,4994,0.1790742997943794,3.0011874485750387,
full,CEC2017-F1,ARPSO-v4,4,53,5039,0.1794860092050899,2.872887565931035,
full,CEC2017-F1,ARPSO-v4,4,54,5084,0.1793474202113131,2.7362697294680114,
full,CEC2017-F1,ARPSO-v4,4,55,5129,0.1797631532431159,2.607264441327568,
full,CEC2017-F1,ARPSO-v4,4,56,5174,0.1797355925789383,2.4720560690005886,
full,CEC2017-F1,ARPSO-v4,4,57,5219,0.1797860879045408,2.337822691969818,
full,CEC2017-F1,ARPSO-v4,4,58,5264,0.1798808672826462,2.204020220591816,
full,CEC2017-F1,ARPSO-v4,4,59,5309,0.1797683059240187,2.0678851257913182,
full,CEC2017-F1,ARPSO-v4,4,60,5354,0.1798567221548915,1.9339005596815628,
full,CEC2017-F1,ARPSO-v4,4,61,5399,0.1797648767099198,1.7981293193883887,
full,CEC2017-F1,ARPSO-v4,4,62,5444,0.1792964865246474,1.659269622185943,
full,CEC2017-F1,ARPSO-v4,4,63,5489,0.1798310869648535,1.5289295039236075,
full,CEC2017-F1,ARPSO-v4,4,64,5534,0.1797388421999781,1.3933639446008657,
full,CEC2017-F1,ARPSO-v4,4,65,5579,0.1795989261889569,1.2576180491522215,
full,CEC2017-F1,ARPSO-v4,4,66,5624,0.1794063361347047,1.1217619764911728,
full,CEC2017-F1,ARPSO-v4,4,67,5669,0.1796513701869648,0.9883947657178516,
full,CEC2017-F1,ARPSO-v4,4,68,5714,0.1795927874278466,0.853356755617263,
full,CEC2017-F1,ARPSO-v4,4,69,5759,0.1797379732337534,0.7191523752846117,
full,CEC2017-F1,ARPSO-v4,4,70,5804,0.1796738416767438,0.5841188781765937,
full,CEC2017-F1,ARPSO-v4,4,71,5849,0.1797716835603682,0.4495480405819729,
full,CEC2017-F1,ARPSO-v4,4,72,5894,0.1797402009206389,0.4,
full,CEC2017-F1,ARPSO-v4,4,73,5939,0.1794676725360334,0.4,
full,CEC2017-F1,ARPSO-v4,4,74,5984,0.1796763254828236,0.4,
full,CEC2017-F1,ARPSO-v4,5,1,2699,0.1756948113073159,9.683042722209745,
full,CEC2017-F1,ARPSO-v4,5,2,2744,0.1715592883577467,9.34387244445047,
full,CEC2017-F1,ARPSO-v4,5,3,2789,0.17148712342485,9.211130052861662,
full,CEC2017-F1,ARPSO-v4,5,4,2834,0.1734885920707739,9.17947443400566,
full,CEC2017-F1,ARPSO-v4,5,5,2879,0.1743118666488366,9.088484346535248,
full,CEC2017-F1,ARPSO-v4,5,6,2924,0.1709043207792302,8.796170434500103,
full,CEC2017-F1,ARPSO-v4,5,7,2969,0.1763667988802521,8.922123953076753,
full,CEC2017-F1,ARPSO-v4,5,8,3014,0.1733559043227746,8.651324570558923,
full,CEC2017-F1,ARPSO-v4,5,9,3059,0.1742785798761209,8.562642873850187,
full,CEC2017-F1,ARPSO-v4,5,10,3104,0.17350738522637,8.397228464698083,
full,CEC2017-F1,ARPSO-v4,5,11,3149,0.1767672381961335,8.409657438172728,
full,CEC2017-F1,ARPSO-v4,5,12,3194,0.1730190360751669,8.115097072961031,
full,CEC2017-F1,ARPSO-v4,5,13,3239,0.1777053800920524,8.183930897006904,
full,CEC2017-F1,ARPSO-v4,5,14,3284,0.1739978262596085,7.895609754879719,
full,CEC2017-F1,ARPSO-v4,5,15,3329,0.1773883255389483,7.904037788692862,
full,CEC2017-F1,ARPSO-v4,5,16,3374,0.1766131528355466,7.739513398796877,
full,CEC2017-F1,ARPSO-v4,5,17,3419,0.1765406307048697,7.6039569756789795,
full,CEC2017-F1,ARPSO-v4,5,18,3464,0.1763967422120233,7.465717232474322,
full,CEC2017-F1,ARPSO-v4,5,19,3509,0.1750973520225131,7.283404770580596,
full,CEC2017-F1,ARPSO-v4,5,20,3554,0.1779045310047278,7.257387692408626,
full,CEC2017-F1,ARPSO-v4,5,21,3599,0.1741890055010415,6.986604637221583,
full,CEC2017-F1,ARPSO-v4,5,22,3644,0.1792621256327581,7.03943948399316,
full,CEC2017-F1,ARPSO-v4,5,23,3689,0.1794577277260273,6.911880457724334,
full,CEC2017-F1,ARPSO-v4,5,24,3734,0.1786204018973196,6.748050987432709,
full,CEC2017-F1,ARPSO-v4,5,25,3779,0.177836664509143,6.58721164107296,
full,CEC2017-F1,ARPSO-v4,5,26,3824,0.1757406794812672,6.383540506060081,
full,CEC2017-F1,ARPSO-v4,5,27,3869,0.1768384961365367,6.28744785829674,
full,CEC2017-F1,ARPSO-v4,5,28,3914,0.1791313643017174,6.228174868669096,
full,CEC2017-F1,ARPSO-v4,5,29,3959,0.1785521327756062,6.075571839340967,
full,CEC2017-F1,ARPSO-v4,5,30,4004,0.1789146273776878,5.952679522768984,
full,CEC2017-F1,ARPSO-v4,5,31,4049,0.1788793268540343,5.817349363848337,
full,CEC2017-F1,ARPSO-v4,5,32,4094,0.1785621940757372,5.673806860850338,
full,CEC2017-F1,ARPSO-v4,5,33,4139,0.1795699966978783,5.5686233940229055,
full,CEC2017-F1,ARPSO-v4,5,34,4184,0.1781922845422097,5.395422259260297,
full,CEC2017-F1,ARPSO-v4,5,35,4229,0.1794441747597934,5.295747075663909,
full,CEC2017-F1,ARPSO-v4,5,36,4274,0.179757534774321,5.169426917086752,
full,CEC2017-F1,ARPSO-v4,5,37,4319,0.1794389663215799,5.026337160094696,
full,CEC2017-F1,ARPSO-v4,5,38,4364,0.1796782851658362,4.897723921876347,
full,CEC2017-F1,ARPSO-v4,5,39,4409,0.1791014800573546,4.748812288579285,
full,CEC2017-F1,ARPSO-v4,5,40,4454,0.1794439576473058,4.622553726622449,
full,CEC2017-F1,ARPSO-v4,5,41,4499,0.1794808031043532,4.488766660954208,
full,CEC2017-F1,ARPSO-v4,5,42,4544,0.1793645060100683,4.351499961449721,
full,CEC2017-F1,ARPSO-v4,5,43,4589,0.1793101647194477,4.215738503921236,
full,CEC2017-F1,ARPSO-v4,5,44,4634,0.1796494315363039,4.088319448837189,
full,CEC2017-F1,ARPSO-v4,5,45,4679,0.1789272606150855,3.938871617247689,
full,CEC2017-F1,ARPSO-v4,5,46,4724,0.1784953879981198,3.796119143410101,
full,CEC2017-F1,ARPSO-v4,5,47,4769,0.1787374295739069,3.6667194026066743,
full,CEC2017-F1,ARPSO-v4,5,48,4814,0.1790904884212809,3.539008739085508,
full,CEC2017-F1,ARPSO-v4,5,49,4859,0.1798386292792438,3.41773942905876,
full,CEC2017-F1,ARPSO-v4,5,50,4904,0.1797392528220646,3.2811542719708777,
full,CEC2017-F1,ARPSO-v4,5,51,4949,0.1796661615129233,3.145131413008366,
full,CEC2017-F1,ARPSO-v4,5,52,4994,0.1797765224539723,3.01204670111032,
full,CEC2017-F1,ARPSO-v4,5,53,5039,0.1796402562589585,2.875166056013441,
full,CEC2017-F1,ARPSO-v4,5,54,5084,0.1798468788711957,2.743301742605471,
full,CEC2017-F1,ARPSO-v4,5,55,5129,0.179748772069048,2.607071922757461,
full,CEC2017-F1,ARPSO-v4,5,56,5174,0.179785972580348,2.4726956140708647,
full,CEC2017-F1,ARPSO-v4,5,57,5219,0.1798506611733761,2.338597700363908,
full,CEC2017-F1,ARPSO-v4,5,58,5264,0.1795171267011281,2.199906468390821,
full,CEC2017-F1,ARPSO-v4,5,59,5309,0.1797848254395262,2.068060516033797,
full,CEC2017-F1,ARPSO-v4,5,60,5354,0.1798472518649248,1.933806569600725,
full,CEC2017-F1,ARPSO-v4,5,61,5399,0.1794712566749068,1.7954185288052236,
full,CEC2017-F1,ARPSO-v4,5,62,5444,0.1797221814030598,1.6629050074299274,
full,CEC2017-F1,ARPSO-v4,5,63,5489,0.1796592740731423,1.5275812088266396,
full,CEC2017-F1,ARPSO-v4,5,64,5534,0.1798407943064087,1.3940934158638751,
full,CEC2017-F1,ARPSO-v4,5,65,5579,0.1797054225566793,1.258306294235788,
full,CEC2017-F1,ARPSO-v4,5,66,5624,0.1793503908956427,1.1214391616941175,
full,CEC2017-F1,ARPSO-v4,5,67,5669,0.1797296023310132,0.9887920105027922,
full,CEC2017-F1,ARPSO-v4,5,68,5714,0.1796332636559819,0.8535342578935691,
full,CEC2017-F1,ARPSO-v4,5,69,5759,0.1799137524918422,0.7198015145812842,
full,CEC2017-F1,ARPSO-v4,5,70,5804,0.1798755284196987,0.58472403926564,
full,CEC2017-F1,ARPSO-v4,5,71,5849,0.1780500737398906,0.4455744325744079,
full,CEC2017-F1,ARPSO-v4,5,72,5894,0.1793986474567466,0.4,
full,CEC2017-F1,ARPSO-v4,5,73,5939,0.1793662724216652,0.4,
full,CEC2017-F1,ARPSO-v4,5,74,5984,0.1795843560711756,0.4,
full,CEC2017-F1,ARPSO-v4,6,1,2699,0.1794680366264279,9.874638401793309,
full,CEC2017-F1,ARPSO-v4,6,2,2744,0.1735036872654992,9.441258189942422,
full,CEC2017-F1,ARPSO-v4,6,3,2789,0.1730685070211769,9.289239091714949,
full,CEC2017-F1,ARPSO-v4,6,4,2834,0.1217983963701348,6.662139964529628,
full,CEC2017-F1,ARPSO-v4,6,5,2879,0.128847954765101,6.905852804192215,
full,CEC2017-F1,ARPSO-v4,6,6,2924,0.1466492854029214,7.648529410501494,
full,CEC2017-F1,ARPSO-v4,6,7,2969,0.157221163994556,8.029494047523379,
full,CEC2017-F1,ARPSO-v4,6,8,3014,0.1616794219839977,8.1150151890274,
full,CEC2017-F1,ARPSO-v4,6,9,3059,0.1684838168033468,8.300497591678198,
full,CEC2017-F1,ARPSO-v4,6,10,3104,0.1725483255318115,8.35450630101829,
full,CEC2017-F1,ARPSO-v4,6,11,3149,0.1766186452209025,8.40314112166754,
full,CEC2017-F1,ARPSO-v4,6,12,3194,0.1735583980930961,8.138376498408213,
full,CEC2017-F1,ARPSO-v4,6,13,3239,0.1770793820978995,8.157345628223206,
full,CEC2017-F1,ARPSO-v4,6,14,3284,0.1765570232878127,8.00252326505307,
full,CEC2017-F1,ARPSO-v4,6,15,3329,0.176595447019207,7.871463349654932,
full,CEC2017-F1,ARPSO-v4,6,16,3374,0.1759752997080436,7.713749651612928,
full,CEC2017-F1,ARPSO-v4,6,17,3419,0.1785041087890038,7.6819049432694655,
full,CEC2017-F1,ARPSO-v4,6,18,3464,0.1772131222900662,7.497561362873063,
full,CEC2017-F1,ARPSO-v4,6,19,3509,0.1786443398554819,7.419304339033171,
full,CEC2017-F1,ARPSO-v4,6,20,3554,0.1785541985469902,7.281829260477638,
full,CEC2017-F1,ARPSO-v4,6,21,3599,0.1775854722507597,7.1120335451060805,
full,CEC2017-F1,ARPSO-v4,6,22,3644,0.1757526286466144,6.912266513076955,
full,CEC2017-F1,ARPSO-v4,6,23,3689,0.1779488167477404,6.858247144071915,
full,CEC2017-F1,ARPSO-v4,6,24,3734,0.179049400927591,6.763002445551085,
full,CEC2017-F1,ARPSO-v4,6,25,3779,0.1791902175631728,6.633448389966177,
full,CEC2017-F1,ARPSO-v4,6,26,3824,0.178933629566518,6.490399337948786,
full,CEC2017-F1,ARPSO-v4,6,27,3869,0.1788841851884627,6.354494689393239,
full,CEC2017-F1,ARPSO-v4,6,28,3914,0.178065398000115,6.193976249840202,
full,CEC2017-F1,ARPSO-v4,6,29,3959,0.1792124098195726,6.096297834745709,
full,CEC2017-F1,ARPSO-v4,6,30,4004,0.179045668982775,5.956702162472765,
full,CEC2017-F1,ARPSO-v4,6,31,4049,0.1797942040283464,5.844800254226096,
full,CEC2017-F1,ARPSO-v4,6,32,4094,0.1785742771409995,5.674161046640145,
full,CEC2017-F1,ARPSO-v4,6,33,4139,0.179748094405201,5.573720577947718,
full,CEC2017-F1,ARPSO-v4,6,34,4184,0.1794663482506441,5.431003968480681,
full,CEC2017-F1,ARPSO-v4,6,35,4229,0.1796144229490832,5.300383837612073,
full,CEC2017-F1,ARPSO-v4,6,36,4274,0.1785383634606934,5.1370665926838495,
full,CEC2017-F1,ARPSO-v4,6,37,4319,0.1775557736953757,4.977655760189228,
full,CEC2017-F1,ARPSO-v4,6,38,4364,0.1792866479002648,4.887871096212441,
full,CEC2017-F1,ARPSO-v4,6,39,4409,0.1793098796739806,4.7539109135875846,
full,CEC2017-F1,ARPSO-v4,6,40,4454,0.1794505646653873,4.622710796538246,
full,CEC2017-F1,ARPSO-v4,6,41,4499,0.1791014467826472,4.48001082499346,
full,CEC2017-F1,ARPSO-v4,6,42,4544,0.1797227412143963,4.359520255431495,
full,CEC2017-F1,ARPSO-v4,6,43,4589,0.1783094157919686,4.194026331568222,
full,CEC2017-F1,ARPSO-v4,6,44,4634,0.1797361211388107,4.090140233954017,
full,CEC2017-F1,ARPSO-v4,6,45,4679,0.1785833226874012,3.9318858673476806,
full,CEC2017-F1,ARPSO-v4,6,46,4724,0.1792935971755561,3.811778933394038,
full,CEC2017-F1,ARPSO-v4,6,47,4769,0.1793952673647861,3.679169792791417,
full,CEC2017-F1,ARPSO-v4,6,48,4814,0.1795135569353693,3.546722889226348,
full,CEC2017-F1,ARPSO-v4,6,49,4859,0.1797567320773279,3.416302838701124,
full,CEC2017-F1,ARPSO-v4,6,50,4904,0.1799271384665744,3.2843199500567875,
full,CEC2017-F1,ARPSO-v4,6,51,4949,0.1799093886016159,3.149061120930874,
full,CEC2017-F1,ARPSO-v4,6,52,4994,0.1796863599601986,3.010652417864509,
full,CEC2017-F1,ARPSO-v4,6,53,5039,0.1793575395522064,2.8709898516950485,
full,CEC2017-F1,ARPSO-v4,6,54,5084,0.1798940734798369,2.743966208225228,
full,CEC2017-F1,ARPSO-v4,6,55,5129,0.1799382718203214,2.609608726844417,
full,CEC2017-F1,ARPSO-v4,6,56,5174,0.1798257454501025,2.473200507720536,
full,CEC2017-F1,ARPSO-v4,6,57,5219,0.1798921275004733,2.339095379235552,
full,CEC2017-F1,ARPSO-v4,6,58,5264,0.1798419428868855,2.203580002131547,
full,CEC2017-F1,ARPSO-v4,6,59,5309,0.1799482117816539,2.069795214012713,
full,CEC2017-F1,ARPSO-v4,6,60,5354,0.1799160155528861,1.9344890307093985,
full,CEC2017-F1,ARPSO-v4,6,61,5399,0.1794777623632749,1.7954785913236555,
full,CEC2017-F1,ARPSO-v4,6,62,5444,0.1781156591490253,1.6491854923673284,
full,CEC2017-F1,ARPSO-v4,6,63,5489,0.1795123824274914,1.5264284822550525,
full,CEC2017-F1,ARPSO-v4,6,64,5534,0.1798191353700072,1.3939384453365813,
full,CEC2017-F1,ARPSO-v4,6,65,5579,0.1799362910579493,1.259798308605364,
full,CEC2017-F1,ARPSO-v4,6,66,5624,0.1798336801824561,1.1242278338967422,
full,CEC2017-F1,ARPSO-v4,6,67,5669,0.1796083774546483,0.9881764585384842,
full,CEC2017-F1,ARPSO-v4,6,68,5714,0.1790234956033272,0.8508602138348426,
full,CEC2017-F1,ARPSO-v4,6,69,5759,0.179811130676517,0.7194225401007467,
full,CEC2017-F1,ARPSO-v4,6,70,5804,0.1798850342445593,0.5847525614939266,
full,CEC2017-F1,ARPSO-v4,6,71,5849,0.1798769098990831,0.449790911072807,
full,CEC2017-F1,ARPSO-v4,6,72,5894,0.1789520201475217,0.4,
full,CEC2017-F1,ARPSO-v4,6,73,5939,0.1793661457129794,0.4,
full,CEC2017-F1,ARPSO-v4,6,74,5984,0.1796886670950614,0.4,
full,CEC2017-F1,ARPSO-v4,7,1,2699,0.1778610601999678,9.793039844998177,
full,CEC2017-F1,ARPSO-v4,7,2,2744,0.1417070980948425,7.848717416472681,
full,CEC2017-F1,ARPSO-v4,7,3,2789,0.1371332047353334,7.514292185114242,
full,CEC2017-F1,ARPSO-v4,7,4,2834,0.1479933282248588,7.937844263762084,
full,CEC2017-F1,ARPSO-v4,7,5,2879,0.155639024588435,8.192038519998215,
full,CEC2017-F1,ARPSO-v4,7,6,2924,0.1565111154637092,8.11514760230663,
full,CEC2017-F1,ARPSO-v4,7,7,2969,0.1631091203055348,8.304009148074995,
full,CEC2017-F1,ARPSO-v4,7,8,3014,0.1663955486822146,8.331630340693872,
full,CEC2017-F1,ARPSO-v4,7,9,3059,0.1727919442708128,8.495389993042785,
full,CEC2017-F1,ARPSO-v4,7,10,3104,0.1726524302885697,8.35914373962957,
full,CEC2017-F1,ARPSO-v4,7,11,3149,0.1754686314309334,8.35270903475954,
full,CEC2017-F1,ARPSO-v4,7,12,3194,0.1763048650168626,8.256916866231032,
full,CEC2017-F1,ARPSO-v4,7,13,3239,0.1763311951585091,8.125571163975817,
full,CEC2017-F1,ARPSO-v4,7,14,3284,0.1784686116130315,8.082382148758855,
full,CEC2017-F1,ARPSO-v4,7,15,3329,0.1771827941074433,7.895593782556684,
full,CEC2017-F1,ARPSO-v4,7,16,3374,0.1774618952899463,7.773795250020273,
full,CEC2017-F1,ARPSO-v4,7,17,3419,0.1779411662744782,7.6595567310677986,
full,CEC2017-F1,ARPSO-v4,7,18,3464,0.1766310403186807,7.474856381825518,
full,CEC2017-F1,ARPSO-v4,7,19,3509,0.1763962370042283,7.333170351066641,
full,CEC2017-F1,ARPSO-v4,7,20,3554,0.1761095178048214,7.1898563252765975,
full,CEC2017-F1,ARPSO-v4,7,21,3599,0.1792683804475546,7.1741820519953,
full,CEC2017-F1,ARPSO-v4,7,22,3644,0.1776870026839637,6.982362055020472,
full,CEC2017-F1,ARPSO-v4,7,23,3689,0.176528624803814,6.807767293987105,
full,CEC2017-F1,ARPSO-v4,7,24,3734,0.1770566617421372,6.693551574174274,
full,CEC2017-F1,ARPSO-v4,7,25,3779,0.1755406413872962,6.508780548755013,
full,CEC2017-F1,ARPSO-v4,7,26,3824,0.1790485736169128,6.494246183852981,
full,CEC2017-F1,ARPSO-v4,7,27,3869,0.1769247479090087,6.290274733679024,
full,CEC2017-F1,ARPSO-v4,7,28,3914,0.1768649307732739,6.155462535996144,
full,CEC2017-F1,ARPSO-v4,7,29,3959,0.1792846993965354,6.09856699350813,
full,CEC2017-F1,ARPSO-v4,7,30,4004,0.1755853894529508,5.850480494830734,
full,CEC2017-F1,ARPSO-v4,7,31,4049,0.1785314964027933,5.806912710868946,
full,CEC2017-F1,ARPSO-v4,7,32,4094,0.1786437773629816,5.676198277299754,
full,CEC2017-F1,ARPSO-v4,7,33,4139,0.177991196536529,5.523437889257606,
full,CEC2017-F1,ARPSO-v4,7,34,4184,0.1793036518121619,5.426460226023423,
full,CEC2017-F1,ARPSO-v4,7,35,4229,0.1780915515284178,5.2589079647423205,
full,CEC2017-F1,ARPSO-v4,7,36,4274,0.1793614725295089,5.158914282330178,
full,CEC2017-F1,ARPSO-v4,7,37,4319,0.1769025725020031,4.96077020739403,
full,CEC2017-F1,ARPSO-v4,7,38,4364,0.1791230168424926,4.8837544596531535,
full,CEC2017-F1,ARPSO-v4,7,39,4409,0.1772914698863356,4.704529274662808,
full,CEC2017-F1,ARPSO-v4,7,40,4454,0.1793432389650731,4.620159321954244,
full,CEC2017-F1,ARPSO-v4,7,41,4499,0.1792843117200327,4.484231488530895,
full,CEC2017-F1,ARPSO-v4,7,42,4544,0.1777900120297194,4.3162496442213465,
full,CEC2017-F1,ARPSO-v4,7,43,4589,0.1791042440460752,4.211270864707698,
full,CEC2017-F1,ARPSO-v4,7,44,4634,0.1793927058944283,4.082927311668274,
full,CEC2017-F1,ARPSO-v4,7,45,4679,0.1791283340274692,3.9429556349072423,
full,CEC2017-F1,ARPSO-v4,7,46,4724,0.1793731776585048,3.813340195385288,
full,CEC2017-F1,ARPSO-v4,7,47,4769,0.1792984617200561,3.6773376267685993,
full,CEC2017-F1,ARPSO-v4,7,48,4814,0.179337587489587,3.5435142961031048,
full,CEC2017-F1,ARPSO-v4,7,49,4859,0.1795195266606171,3.412141927138167,
full,CEC2017-F1,ARPSO-v4,7,50,4904,0.179240881403204,3.272757230869374,
full,CEC2017-F1,ARPSO-v4,7,51,4949,0.1796960372668592,3.145614101789307,
full,CEC2017-F1,ARPSO-v4,7,52,4994,0.179139282240654,3.0021923446501173,
full,CEC2017-F1,ARPSO-v4,7,53,5039,0.179778282612853,2.8772049389001597,
full,CEC2017-F1,ARPSO-v4,7,54,5084,0.1796869423395065,2.7410499530534325,
full,CEC2017-F1,ARPSO-v4,7,55,5129,0.1788563034857005,2.5951245828031766,
full,CEC2017-F1,ARPSO-v4,7,56,5174,0.1798159483431942,2.4730761390970577,
full,CEC2017-F1,ARPSO-v4,7,57,5219,0.1798893930350646,2.339062560180806,
full,CEC2017-F1,ARPSO-v4,7,58,5264,0.1796352800572739,2.2012427328979904,
full,CEC2017-F1,ARPSO-v4,7,59,5309,0.1794172449128536,2.0641578569228565,
full,CEC2017-F1,ARPSO-v4,7,60,5354,0.179100133278894,1.9263916185757104,
full,CEC2017-F1,ARPSO-v4,7,61,5399,0.1795964580850829,1.7965744267795882,
full,CEC2017-F1,ARPSO-v4,7,62,5444,0.1795904188461567,1.661779770366091,
full,CEC2017-F1,ARPSO-v4,7,63,5489,0.1796206283004678,1.5272779376035277,
full,CEC2017-F1,ARPSO-v4,7,64,5534,0.1795173326269203,1.3917790350420134,
full,CEC2017-F1,ARPSO-v4,7,65,5579,0.1790770031788722,1.2542450613839695,
full,CEC2017-F1,ARPSO-v4,7,66,5624,0.1777577241409548,1.1122491679822226,
full,CEC2017-F1,ARPSO-v4,7,67,5669,0.1789442539847661,0.9848041927240108,
full,CEC2017-F1,ARPSO-v4,7,68,5714,0.1797269130052353,0.8539449427185357,
full,CEC2017-F1,ARPSO-v4,7,69,5759,0.1774363960951022,0.7106528277198696,
full,CEC2017-F1,ARPSO-v4,7,70,5804,0.1793600356882083,0.5831773032818381,
full,CEC2017-F1,ARPSO-v4,7,71,5849,0.179452463144403,0.4488112552860425,
full,CEC2017-F1,ARPSO-v4,7,72,5894,0.1781675695948822,0.4,
full,CEC2017-F1,ARPSO-v4,7,73,5939,0.1789891024444364,0.4,
full,CEC2017-F1,ARPSO-v4,7,74,5984,0.179636798897082,0.4,
full,CEC2017-F1,ARPSO-v4,8,1,2699,0.1779740677241831,9.798778106450632,
full,CEC2017-F1,ARPSO-v4,8,2,2744,0.1727106169272345,9.401537047428135,
full,CEC2017-F1,ARPSO-v4,8,3,2789,0.1712298549220166,9.198422828928004,
full,CEC2017-F1,ARPSO-v4,8,4,2834,0.1761912353430021,9.311094308445282,
full,CEC2017-F1,ARPSO-v4,8,5,2879,0.1720454513986428,8.97967828018155,
